image_size_x,image_size_y,name,dial_visibility,dial_visibility_p_0,dial_visibility_p_1,like,like_p_0,like_p_1,image_quality
900,900,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_300_m-1262.jpg,0.0,0.4316733181476593,0.5683267116546631,-1.0,-1,-1,-1.0
900,900,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_300_m-1263.jpg,0.0,0.5730923414230347,0.4269076585769653,-1.0,-1,-1,-1.0
1280,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_300_m-278.jpg,1.0,0.5373111367225647,0.4626888036727905,-1.0,-1,-1,-1.0
900,900,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_300_m-454.jpg,0.0,0.4316733181476593,0.5683267116546631,-1.0,-1,-1,-1.0
900,900,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_300_m-455.jpg,0.0,0.4316733181476593,0.5683267116546631,-1.0,-1,-1,-1.0
900,900,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_300_m-456.jpg,0.0,0.5730923414230347,0.4269076585769653,-1.0,-1,-1,-1.0
1280,854,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_300_m-578.jpg,0.0,0.5000010132789612,0.4999989569187164,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_300_m-705.jpg,0.0,0.4025643169879913,0.5974356532096863,-1.0,-1,-1,-1.0
900,900,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_300_m-731.jpg,0.0,0.4316733181476593,0.5683267116546631,-1.0,-1,-1,-1.0
900,900,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_300_m-732.jpg,0.0,0.5098784565925598,0.4901215434074402,-1.0,-1,-1,-1.0
900,900,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_300_m-863.jpg,0.0,0.5098784565925598,0.4901215434074402,-1.0,-1,-1,-1.0
900,900,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_300_m-864.jpg,0.0,0.4316733181476593,0.5683267116546631,-1.0,-1,-1,-1.0
900,900,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_300_m-925.jpg,0.0,0.4316733181476593,0.5683267116546631,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_300_m_007_commander's_watch-13.jpg,1.0,0.5042296648025513,0.4957703351974487,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_300_m_007_commander's_watch-27.jpg,1.0,0.5042296648025513,0.4957703351974487,-1.0,-1,-1,-1.0
720,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_300_m_2598.80.00-7.jpg,0.0,0.5049508810043335,0.4950490593910217,-1.0,-1,-1,-1.0
720,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_300_m_blue_dial_212.30.41.20.03.001-7.jpg,0.0,0.4044004082679749,0.5955995917320251,-1.0,-1,-1,-1.0
1000,750,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_300_m_co-axial_stainless_steel_41mm-18.jpg,1.0,0.4486596882343292,0.5513402819633484,-1.0,-1,-1,-1.0
1000,750,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_300_m_co-axial_stainless_steel_41mm-7.jpg,1.0,0.4486596882343292,0.5513402819633484,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_300_m_from_2002_with_b+p_new_omega_service-10.jpg,0.0,0.5215824246406555,0.4784175753593445,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_300_m_from_2002_with_b+p_new_omega_service-4.jpg,0.0,0.4004837274551392,0.5995162725448608,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_300_m_from_2019_complete_with_box_and_papers-10.jpg,1.0,0.4790748953819275,0.5209251046180725,-1.0,-1,-1,-1.0
1280,956,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_300_m_james_bond_commander's_limited_edition-2.jpg,0.0,0.5970267653465271,0.4029732048511505,-1.0,-1,-1,-1.0
1000,684,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_300_m_ref._21230412003001_blue_dial-5.jpg,0.0,0.5426912903785706,0.4573087096214294,-1.0,-1,-1,-1.0
1280,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_300_m_with_box_and_papers-3.jpg,0.0,0.571114718914032,0.4288853704929352,-1.0,-1,-1,-1.0
640,480,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_300m_americas_cup-11.jpg,0.0,0.4391801357269287,0.5608198642730713,-1.0,-1,-1,-1.0
639,480,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_300m_americas_cup-6.jpg,0.0,0.4461189806461334,0.553881049156189,-1.0,-1,-1,-1.0
640,479,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_300m_americas_cup-8.jpg,1.0,0.4071703553199768,0.5928296446800232,-1.0,-1,-1,-1.0
756,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_300m_automatic_41_stainless_steel__blue__bracelet__james_bond-4.jpg,0.0,0.5839076042175293,0.4160923659801483,-1.0,-1,-1,-1.0
640,480,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_300m_blue_dial_automatik-7.jpg,0.0,0.5972805023193359,0.4027195274829865,-1.0,-1,-1,-1.0
1000,700,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_300m_blue_dial_steel_chronograph_212.30.44.50.03.001-5.jpg,0.0,0.5840436220169067,0.4159564077854157,-1.0,-1,-1,-1.0
900,900,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_300m_co-axial_chronograph_etnz__44mm-17.jpg,0.0,0.4475573599338532,0.5524426102638245,-1.0,-1,-1,-1.0
900,900,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_300m_co-axial_chronograph_etnz__44mm-8.jpg,0.0,0.4475573599338532,0.5524426102638245,-1.0,-1,-1,-1.0
618,927,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_300m_commanders_watch_212.32.41.20.04-7.jpg,1.0,0.4509718120098114,0.549028217792511,-1.0,-1,-1,-1.0
637,480,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_300m_quarz-27.jpg,1.0,0.4173930585384369,0.5826069712638855,-1.0,-1,-1,-1.0
636,480,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_300m_quarz-7.jpg,0.0,0.4230906665325165,0.5769093632698059,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_chronograph_41.5_seamaster_diver_co-axial_chronograph_212.30.42.50.03.001-3.jpg,1.0,0.5040662288665771,0.4959337711334229,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_chronograph_41.5_seamaster_diver_co-axial_chronograph_212.30.42.50.03.001-6.jpg,1.0,0.5040662288665771,0.4959337711334229,-1.0,-1,-1,-1.0
1000,700,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_james_bond_limited_2017_commanders_watch-13.jpg,0.0,0.5363614559173584,0.4636385440826416,-1.0,-1,-1,-1.0
1000,700,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_james_bond_limited_2017_commanders_watch-21.jpg,0.0,0.5363614559173584,0.4636385440826416,-1.0,-1,-1,-1.0
1000,700,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_diver_james_bond_limited_2017_commanders_watch-6.jpg,0.0,0.5328767299652101,0.4671232402324677,-1.0,-1,-1,-1.0
1279,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_gmt_chronograph_co-axial_diver_300m-2.jpg,1.0,0.5632071495056152,0.4367928206920624,-1.0,-1,-1,-1.0
720,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_james_bond-10.jpg,0.0,0.4702852070331574,0.5297147035598755,-1.0,-1,-1,-1.0
720,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_james_bond-27.jpg,0.0,0.4702852070331574,0.5297147035598755,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_midsize_36mm_blue_wave_dial_unisex_watch_2551.80.00-10.jpg,0.0,0.5668106079101562,0.43318936228752136,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_professional_213.30.42.40.01.001_mens_watch_original_papers-5.jpg,0.0,0.5704782009124756,0.429521769285202,-1.0,-1,-1,-1.0
1106,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_professional_300m_automatic_chronograph-11.jpg,1.0,0.4904890954494476,0.5095109343528748,-1.0,-1,-1,-1.0
1280,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_professional_chrono_diver-4.jpg,1.0,0.5421405434608461,0.4578594863414765,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_professional_co_axial_300m-5.jpg,1.0,0.4902425706386566,0.5097573399543762,-1.0,-1,-1,-1.0
800,800,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_professional_james_bond_007_collectors_piece-18.jpg,1.0,0.5004585981369019,0.4995414614677429,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_roestvrij_staal_2255.80.00_-_w4775-5.jpg,1.0,0.4233839213848114,0.576616108417511,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_stainless_steel_black_automatic_210.32.42.20.01.001-8.jpg,1.0,0.4849923253059387,0.5150076150894165,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_seamaster_stainless_steel_gray_automatic_210.30.42.20.06.001-7.jpg,1.0,0.4034215807914734,0.5965784788131714,-1.0,-1,-1,-1.0
1177,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_watch_seamaster_300m_212.30.44.50.01.002-4.jpg,0.0,0.4469488859176636,0.5530510544776917,-1.0,-1,-1,-1.0
1280,838,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_watch_seamaster_300m_2332.20.00-4.jpg,0.0,0.5471587181091309,0.4528412818908691,-1.0,-1,-1,-1.0
970,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_diver_300_m/omega_watch_seamaster_300m_2541.80.00-4.jpg,0.0,0.5261785984039307,0.4738214015960693,-1.0,-1,-1,-1.0
480,480,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_men's_23290462103001_seamaster_planet_ocean_watch-5.jpg,0.0,0.5799991488456726,0.4200008809566498,-1.0,-1,-1,-1.0
640,414,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_planet_ocean_600m_co-axial_master_chronometer_43.5mm_mens_wa-16.jpg,0.0,0.5061061382293701,0.4938938021659851,-1.0,-1,-1,-1.0
900,900,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_planet_ocean_600m_co-axial_master_chronometer__43.5mm-6.jpg,0.0,0.4743005633354187,0.5256993770599365,-1.0,-1,-1,-1.0
900,900,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_planet_ocean_600m_co-axial_master_chronometer_black__43.5mm-7.jpg,0.0,0.4743005633354187,0.5256993770599365,-1.0,-1,-1,-1.0
900,900,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_planet_ocean_600m_co-axial_master_chronometer_gmt__43.5mm-6.jpg,0.0,0.5683994889259338,0.43160054087638855,-1.0,-1,-1,-1.0
1280,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_planet_ocean_600m_co-axial_master_chronometer_gmt_etnz-23.jpg,0.0,0.4119463562965393,0.5880535840988159,-1.0,-1,-1,-1.0
1280,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_planet_ocean_600m_co-axial_master_chronometer_gmt_etnz-7.jpg,0.0,0.4119463562965393,0.5880535840988159,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_automatic_stainless_steel_men's_sports_watch_232.30.44.22.01.001-6.jpg,1.0,0.476554661989212,0.5234453678131104,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_olympic_games_limited_edition_set_5_psc_nr60-10.jpg,0.0,0.5464116334915161,0.4535883367061615,-1.0,-1,-1,-1.0
720,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_planet_ocean-250.jpg,0.0,0.5922214984893799,0.40777844190597534,-1.0,-1,-1,-1.0
720,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_planet_ocean-649.jpg,1.0,0.4186605513095856,0.5813394784927368,-1.0,-1,-1,-1.0
720,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_planet_ocean-816.jpg,1.0,0.4186605513095856,0.5813394784927368,-1.0,-1,-1,-1.0
720,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_planet_ocean-825.jpg,0.0,0.5700242519378662,0.4299757480621338,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_planet_ocean_2012_professional_co_axial_automatic-6.jpg,0.0,0.5836275815963745,0.4163723886013031,-1.0,-1,-1,-1.0
1000,662,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_planet_ocean_2014_olympic_sochi_limited_edition-14.jpg,0.0,0.4189382493495941,0.5810617804527283,-1.0,-1,-1,-1.0
720,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_planet_ocean_215.92.44.21.99.001_600m_mens_43.5-5.jpg,0.0,0.425799697637558,0.5742002725601196,-1.0,-1,-1,-1.0
903,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_planet_ocean_37.5mm_midsize_232.30.38.20.01.001-6.jpg,0.0,0.479905903339386,0.520094096660614,-1.0,-1,-1,-1.0
814,814,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_planet_ocean_42_mm_diamond_watch_222.28.42.20.04.001-11.jpg,0.0,0.5309178233146667,0.4690821170806885,-1.0,-1,-1,-1.0
1280,853,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_planet_ocean_43.5mm_ref_215.33.44.21.03.001_-100%_complete-2.jpg,0.0,0.5322702527046204,0.4677298069000244,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_planet_ocean_44_mm_from_2012_with_box_+_papers-4.jpg,0.0,0.4414044320583344,0.5585955977439879,-1.0,-1,-1,-1.0
1092,377,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_planet_ocean_45.5mm_4909-9.jpg,0.0,0.5561653971672058,0.44383466243743896,-1.0,-1,-1,-1.0
1280,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_planet_ocean_45mm_orange_bezel_45mm_2908.50_box_&_papers-6.jpg,0.0,0.5326384902000427,0.4673615097999573,-1.0,-1,-1,-1.0
1072,712,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_planet_ocean_45mm_with_box_and_papers-6.jpg,0.0,0.5178288817405701,0.4821711480617523,-1.0,-1,-1,-1.0
1280,957,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_planet_ocean_600_m_co-axial_21592462201004-5.jpg,0.0,0.5766623020172119,0.4233376979827881,-1.0,-1,-1,-1.0
720,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_planet_ocean_600_m_co-axial_chronometer-4.jpg,0.0,0.5840663909912109,0.41593360900878906,-1.0,-1,-1,-1.0
700,700,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_planet_ocean_600m_215.33.44.21.03.001-6.jpg,0.0,0.561786413192749,0.43821358680725103,-1.0,-1,-1,-1.0
640,480,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_planet_ocean_600m_43.5-3.jpg,0.0,0.4696403443813324,0.53035968542099,-1.0,-1,-1,-1.0
533,400,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_planet_ocean_600m_chrono_43.5_mm_steel_on_steel-3.jpg,0.0,0.5449101924896239,0.45508980751037603,-1.0,-1,-1,-1.0
1000,700,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_planet_ocean_600m_co-axial_45.5_master_chronometer_gmt_big_blue-4.jpg,0.0,0.4997618794441223,0.5002380609512329,-1.0,-1,-1,-1.0
857,603,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_planet_ocean_600m_co-axial_chronometer_1656-9.jpg,0.0,0.5690967440605164,0.4309032261371613,-1.0,-1,-1,-1.0
1098,362,"chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_planet_ocean_600m_co-axial_chronometer_43,5_mm-10.jpg",0.0,0.5620239973068237,0.4379760622978209,-1.0,-1,-1,-1.0
639,480,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_planet_ocean_600m_co-axial_good_planet_foundation-7.jpg,0.0,0.5710461139678955,0.4289538860321045,-1.0,-1,-1,-1.0
900,900,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_planet_ocean_600m_co-axial_master_chronometer-15.jpg,0.0,0.5683994889259338,0.43160054087638855,-1.0,-1,-1,-1.0
900,900,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_planet_ocean_600m_co-axial_master_chronometer-6.jpg,0.0,0.4743005633354187,0.5256993770599365,-1.0,-1,-1,-1.0
900,900,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_planet_ocean_600m_co-axial_master_chronometer-7.jpg,0.0,0.5573943853378296,0.44260558485984797,-1.0,-1,-1,-1.0
1280,853,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_planet_ocean_600m_co-axial_master_chronometer_gmt-5.jpg,0.0,0.5326328277587891,0.4673671424388886,-1.0,-1,-1,-1.0
1275,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_planet_ocean_600m_master_chronometer-7.jpg,0.0,0.4441575706005096,0.555842399597168,-1.0,-1,-1,-1.0
960,960,"chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_planet_ocean_600m_omega_co-axial_master_chronometer_gmt_45,5_mm_deep_black-7.jpg",0.0,0.4152472317218781,0.5847527384757996,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_planet_ocean_600m_watch_232.30.46.21.01.001_box_card-10.jpg,0.0,0.5286160111427307,0.4713839888572693,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_planet_ocean_big_size_-_full_set_-_serviced-9.jpg,0.0,0.4035702347755432,0.5964297652244568,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_planet_ocean_big_size_stainless_steel_black_dial_22005100-7.jpg,1.0,0.4814233481884002,0.5185766816139221,-1.0,-1,-1,-1.0
1026,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_planet_ocean_ceramic_215.32.44.21.01.001_(2019)-3.jpg,1.0,0.5643727779388428,0.4356271922588349,-1.0,-1,-1,-1.0
967,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_planet_ocean_ceramic_blue_215.30.44.21.03.001_2019-3.jpg,1.0,0.4227147400379181,0.5772852897644043,-1.0,-1,-1,-1.0
1280,957,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_planet_ocean_etnz-2.jpg,0.0,0.5766623020172119,0.4233376979827881,-1.0,-1,-1,-1.0
1000,263,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_planet_ocean_gmt_232.90.44.22.03.001-5.jpg,1.0,0.5808732509613037,0.4191267192363739,-1.0,-1,-1,-1.0
960,960,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_planet_ocean_gmt_600m_watch_232.32.44.22.01.001_box_card-10.jpg,0.0,0.5219054818153381,0.4780945479869842,-1.0,-1,-1,-1.0
1072,712,chrono24_dial_visibility_most_uncertain/omega_1/omega/seamaster_planet_ocean/omega_seamaster_planet_ocean_gmt_box_papers-5.jpg,0.0,0.4826496541500092,0.5173503160476685,-1.0,-1,-1,-1.0
